movie_id,movie_title,overview,popularity,rating,tagline,runtime,revenue,release_date,vote_count,budget,genres,production_companies
675445,PAW Patrol: The Movie,Ryder and the pups are called to Adventure City to stop Mayor Humdinger from turning the bustling metropolis into a state of chaos.,143,7.4,Our fate is in their paws.,86,144327371,2021-08-09,1136,26000000,"['Animation', 'Family', 'Adventure', 'Comedy']","['Spin Master', 'Nickelodeon Movies', 'Paramount', 'Mikros Image', 'Elevation Pictures']"
879444,Accident Man: Hitman's Holiday,"The Accident Man is back, and this time he must best the top assassins in the world to protect the ungrateful son of a mafia boss, save the life of his only friend and rekindle his relationship with his maniacal father figure.",153,6.514,A vacation to die for.,96,0,2022-10-14,110,0,"['Action', 'Comedy', 'Crime']",['Six Demon Films']
1082314,Insta Gay,A millennial reels after breaking-up with a popular gay influencer. Insta Gay is a drama-comedy that explores the real world impact that vapid gay social media has on the queer community.,188,1.0,,12,0,2023-05-28,1,0,[],[]
414906,The Batman,"In his second year of fighting crime, Batman uncovers corruption in Gotham City that connects to his own family while facing a serial killer known as the Riddler.",157,7.7,Unmask the truth.,177,770945583,2022-03-01,8416,185000000,"['Crime', 'Mystery', 'Thriller']","['6th & Idaho', 'Dylan Clark Productions', 'DC Films', 'Warner Bros. Pictures']"
543504,神探大战,"When Hong Kong is rocked by multiple gruesome murders, the police forms a task force to investigate. Jun, once a brilliant detective who suffered a mental breakdown, begins his own investigation. Eventually, the police learn that the murder victims are all suspects of cold cases being rubbed out by a figure known as ""The Sleuth"". Now, Jun and a detective from the task force are on a race against time to beat the brutal killer at its own game.",144,6.7,There is no chosen sleuth among us.,102,0,2022-07-08,52,0,"['Action', 'Crime', 'Mystery', 'Thriller']",['Emperor Motion Pictures']
812225,映画 ブラッククローバー 魔法帝の剣,"As a lionhearted boy who can’t wield magic strives for the title of Wizard King, four banished Wizard Kings of yore return to crush the Clover Kingdom.",150,8.196,When the legend revives... The kingdom will fall.,113,0,2023-06-16,186,0,"['Animation', 'Fantasy', 'Action', 'Adventure']",['Pierrot']
892494,En roue libre,"One morning, Louise, 45, is suddenly unable to step out of her car. Sweats, anxieties, palpitations... she is having an inexplicable panic attack. She is tetanized and simply cannot set foot outside.",134,6.614,,89,0,2022-06-29,70,3900000,['Comedy'],"['The Film', 'Memento Films Production']"
804150,Cocaine Bear,"Inspired by a true story, an oddball group of cops, criminals, tourists and teens converge in a Georgia forest where a 500-pound black bear goes on a murderous rampage after unintentionally ingesting cocaine.",148,6.217,Get in line.,96,87649532,2023-02-22,1369,32500000,"['Thriller', 'Comedy', 'Crime']","['Universal Pictures', 'Brownstone Productions', 'Lord Miller']"
842675,流浪地球2,"Humans built huge engines on the surface of the earth to find a new home. But the road to the universe is perilous. In order to save earth, young people once again have to step forward to start a race against time for life and death.",147,7.204,,173,604380922,2023-01-22,324,73801827,"['Science Fiction', 'Action', 'Drama']","['China Film Group Corporation', 'Guo Fan Culture and Media']"
1073170,Zoey 102,Pacific Coast Academy alumni return to Malibu for an over-the-top wedding that turns into a high school reunion for the books.,139,7.067,Saving the date since 2008.,101,0,2023-07-27,112,0,"['Romance', 'Comedy']","['Nickelodeon Productions', 'Nickelodeon Movies']"
1040284,疫起,"A deadly virus outbreak puts a hospital in total lockdown, and various people trapped in the crisis must confront a deluge of agonizing choices.",140,7.438,,118,0,2023-04-14,8,0,['Drama'],['CatchPlay']
73723,The Lorax,"A 12-year-old boy searches for the one thing that will enable him to win the affection of the girl of his dreams. To find it he must discover the story of the Lorax, the grumpy yet charming creature who fights to protect his world.",139,6.483,Meet the original force of nature.,86,348840316,2012-03-01,3159,70000000,"['Animation', 'Family']","['Universal Pictures', 'Illumination', 'Comcast']"
616037,Thor: Love and Thunder,"After his retirement is interrupted by Gorr the God Butcher, a galactic killer who seeks the extinction of the gods, Thor Odinson enlists the help of King Valkyrie, Korg, and ex-girlfriend Jane Foster, who now wields Mjolnir as the Mighty Thor. Together they embark upon a harrowing cosmic adventure to uncover the mystery of the God Butcher’s vengeance and stop him before it’s too late.",143,6.53,The one is not the only.,119,760928081,2022-07-06,6385,250000000,"['Fantasy', 'Action', 'Comedy']","['Marvel Studios', 'Kevin Feige Productions']"
714669,Run Rabbit Run,"Sarah is a fertility doctor with a firm understanding of the cycle of life. When she is forced to make sense of the increasingly strange behavior of her young daughter Mia, she must challenge her own beliefs and confront a ghost from her past.",128,5.37,,100,0,2023-01-19,154,0,"['Horror', 'Thriller']","['Carver Films', 'XYZ Films']"
808396,God Is a Bullet,"Based on true events and the novel of the same name. Vice detective Bob Hightower finds his ex-wife murdered and daughter kidnapped by a cult. Frustrated by the botched official investigations, he quits the force and infiltrates the cult to hunt down the leader with the help of the cult’s only female victim escapee, Case Hardin.",136,6.313,Say your prayers.,155,0,2023-06-22,88,0,"['Action', 'Crime', 'Horror']","['Patriot Pictures', 'Itaca Films', 'Lost Winds Entertainment', 'XYZ Films']"
354912,Coco,"Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.",139,8.222,The celebration of a lifetime,105,800526015,2017-10-27,17570,175000000,"['Family', 'Animation', 'Fantasy', 'Music', 'Comedy', 'Adventure']","['Pixar', 'Walt Disney Pictures']"
916224,すずめの戸締まり,"Suzume, 17, lost her mother as a little girl. On her way to school, she meets a mysterious young man. But her curiosity unleashes a calamity that endangers the entire population of Japan, and so Suzume embarks on a journey to set things right.",180,7.961,"On the other side of the door, was time in its entirety.",123,321092572,2022-11-11,633,0,"['Animation', 'Drama', 'Adventure', 'Fantasy']","['CoMix Wave Films', 'Story', 'Lawson Entertainment', 'East Japan Marketing & Communications', 'voque ting', 'KADOKAWA', 'Aniplex', 'TOHO']"
926393,The Equalizer 3,"Robert McCall finds himself at home in Southern Italy but he discovers his friends are under the control of local crime bosses. As events turn deadly, McCall knows what he has to do: become his friends' protector by taking on the mafia.",180,9.0,Justice knows no borders.,109,0,2023-08-30,2,0,"['Action', 'Thriller', 'Crime']","['Escape Artists', 'Columbia Pictures', 'Eagle Pictures', 'ZHIV Productions']"
523931,Megalodon,"A military vessel on the search for an unidentified submersible finds themselves face to face with a giant shark, forced to use only what they have on board to defend themselves from the monstrous beast.",120,5.647,Danger Is Rising!,90,5303,2018-08-10,258,130178,"['Action', 'Science Fiction', 'Horror', 'TV Movie']",['The Asylum']
620705,Crater,"After the death of his father, a boy growing up on a lunar mining colony takes a trip to explore a legendary crater, along with his four best friends, prior to being permanently relocated to another planet.",130,6.746,"Miles from Earth, their adventure begins.",104,0,2023-05-12,199,0,"['Science Fiction', 'Action', 'Adventure', 'Family']","['21 Laps Entertainment', 'Walt Disney Pictures']"
37265,Così fan tutte,"After five years of marriage, Diana discovers the joys of adultery, claiming that she can save her failing relationship through betrayal.",178,4.6,,93,0,1992-02-21,309,0,"['Comedy', 'Drama']","['Faso Film', 'San Francisco Film']"
493529,Dungeons & Dragons: Honor Among Thieves,"A charming thief and a band of unlikely adventurers undertake an epic heist to retrieve a lost relic, but things go dangerously awry when they run afoul of the wrong people.",145,7.456,No experience necessary.,134,208177026,2023-03-23,2173,151000000,"['Adventure', 'Fantasy', 'Comedy']","['Entertainment One', 'Paramount']"
675353,Sonic the Hedgehog 2,"After settling in Green Hills, Sonic is eager to prove he has what it takes to be a true hero. His test comes when Dr. Robotnik returns, this time with a new partner, Knuckles, in search for an emerald that has the power to destroy civilizations. Sonic teams up with his own sidekick, Tails, and together they embark on a globe-trotting journey to find the emerald before it falls into the wrong hands.",133,7.585,Welcome to the next level.,123,405421518,2022-04-08,4150,110000000,"['Action', 'Adventure', 'Family', 'Comedy']","['Original Film', 'Blur Studio', 'Marza Animation Planet', 'Paramount', 'SEGA']"
717930,Kandahar,"After his mission is exposed, an undercover CIA operative stuck deep in hostile territory in Afghanistan must fight his way out, alongside his Afghan translator, to an extraction point in Kandahar, all whilst avoiding elite enemy forces and foreign spies tasked with hunting them down.",173,6.7,The only thing more dangerous than the mission is the escape.,119,3000000,2023-05-25,395,0,"['Action', 'Thriller']","['Thunder Road', 'G-BASE', 'Capstone Pictures', 'MBC Studios']"
994143,Skinamarink,"Two children wake up in the middle of the night to find their father is missing, and all the windows and doors in their home have vanished.",187,5.688,In this house...,100,1800000,2023-01-13,133,15000,['Horror'],['ERO Picture Company']
605886,Misanthrope,Baltimore. New Year's Eve. A talented but troubled police officer is recruited by the FBI's chief investigator to help profile and track down a mass murderer.,135,6.985,,119,200221,2023-04-06,440,0,"['Crime', 'Thriller', 'Mystery']","['FilmNation Entertainment', 'RainMaker Films']"
346364,It,"In a small town in Maine, seven children known as The Losers Club come face to face with life problems, bullies and a monster that takes the shape of a clown called Pennywise.",129,7.242,You’ll float too,135,701800000,2017-09-06,17937,40000000,"['Horror', 'Fantasy']","['New Line Cinema', 'Vertigo Entertainment', 'Lin Pictures', 'KatzSmith Productions']"
799379,늑대사냥,"While under heavily armed guard, the dangerous convicts aboard a cargo ship unite in a coordinated escape attempt that soon escalates into a bloody, all-out riot. But as the fugitives continue their brutal campaign of terror, they soon discover that not even the most vicious among them is safe from the horror they unknowingly unleashed from the darkness below deck.",131,6.426,A floating hell with no escape.,122,0,2022-09-21,236,9000000,"['Action', 'Thriller', 'Horror']","['The Contents On', 'Contents G', 'Cheum Film', 'Finecut']"
1075335,Little Bone Lodge,"During a stormy night in the Scottish Highlands, two criminal brothers on the run seek refuge in a desolate farmhouse. But after taking the resident family captive, they find the house holds even darker secrets of its own.",169,7.436,A mother always protects her family.,93,0,2023-03-11,173,0,"['Horror', 'Crime', 'Thriller']","['Particular Crowd', 'SC Films International', 'Tea Shop Productions']"
637649,Wrath of Man,"A cold and mysterious new security guard for a Los Angeles cash truck company surprises his co-workers when he unleashes precision skills during a heist. The crew is left wondering who he is and where he came from. Soon, the marksman's ultimate motive becomes clear as he takes dramatic and irrevocable steps to settle a score.",123,7.67,A one man army.,119,103966489,2021-04-22,4582,40000000,"['Action', 'Adventure', 'Crime', 'Thriller']","['Miramax', 'Metro-Goldwyn-Mayer', 'Toff Guy Films', 'Flic Films UK']"
1011679,Shark Side of the Moon,"Decades ago, the USSR developed unkillable sharks and launched them to the moon. Today, a team of American astronauts will endure the fight of their lives.",120,5.167,THERE ARE SHARK PEOPLE ON THE MOON,88,0,2022-08-12,135,10000,"['Action', 'Science Fiction', 'Thriller', 'Horror']",['The Asylum']
673,Harry Potter and the Prisoner of Azkaban,"Year three at Hogwarts means new fun and challenges as Harry learns the delicate art of approaching a Hippogriff, transforming shape-shifting Boggarts into hilarity and even turning back time. But the term also brings danger: soul-sucking Dementors hover over the school, an ally of the accursed He-Who-Cannot-Be-Named lurks within the castle walls, and fearsome wizard Sirius Black escapes Azkaban. And Harry will confront them all.",136,8.021,Something wicked this way comes.,141,789804554,2004-05-31,19914,130000000,"['Adventure', 'Fantasy']","['Warner Bros. Pictures', '1492 Pictures', 'Heyday Films', 'P of A Productions Limited']"
917007,Bed Rest,A pregnant woman on bed rest begins to wonder if her house is haunted or if it's all in her head.,128,6.523,Fear never rests,90,0,2022-12-08,132,0,['Horror'],"['STX Films', 'Project X Entertainment', 'BondIt Media Capital']"
228150,Fury,"In the last months of World War II, as the Allies make their final push in the European theatre, a battle-hardened U.S. Army sergeant named 'Wardaddy' commands a Sherman tank called 'Fury' and its five-man crew on a deadly mission behind enemy lines. Outnumbered and outgunned, Wardaddy and his men face overwhelming odds in their heroic attempts to strike at the heart of Nazi Germany.",129,7.516,War never ends quietly.,135,211817906,2014-10-15,10959,68000000,"['War', 'Drama', 'Action']","['Columbia Pictures', 'QED International', 'LStar Capital', 'Le Grisbi Productions', 'Crave Films', 'Sony Pictures', 'Huayi Brothers Pictures']"
893712,劇場版 ソードアート・オンライン -プログレッシブ- 冥き夕闇のスケルツォ,"Over a month has passed since 10,000 users were trapped inside the ""Sword Art Online"" world. Asuna, who cleared the first floor of the floating iron castle of Aincrad, joined up with Kirito and continued her journey to reach the top floor. With the support of female Information Broker Argo, clearing the floors seemed to be progressing smoothly, but conflict erupts between two major guilds who should be working together – the top player groups ALS (the Aincrad Liberation Squad) and DKB (the Dragon Knights Brigade). And meanwhile, behind the scenes exists a mysterious figure pulling the strings…",127,7.533,You will definitely become stronger.,100,0,2022-10-22,121,0,"['Animation', 'Action', 'Fantasy', 'Science Fiction']","['A-1 Pictures', 'EGG FIRM', 'Straight Edge', 'Aniplex', 'Sonilude']"
948713,The Last Kingdom: Seven Kings Must Die,"In the wake of King Edward's death, Uhtred of Bebbanburg and his comrades adventure across a fractured kingdom in the hopes of uniting England at last.",125,7.299,,111,0,2023-04-14,502,0,"['Action', 'Adventure', 'War']",['Carnival Films']
1135727,Sugapa,"Young lovers chase their big city dreams but get tested by lust, addiction, and the hunger for money. Will their love survive, or will reaching for their dreams tear them apart?",131,10.0,,112,0,2023-08-25,1,0,['Drama'],['Vivamax']
508947,Turning Red,"Thirteen-year-old Mei is experiencing the awkwardness of being a teenager with a twist – when she gets too excited, she transforms into a giant red panda.",120,7.444,Growing up is a beast.,100,18879922,2022-03-10,4406,190000000,"['Animation', 'Family', 'Comedy', 'Fantasy']","['Walt Disney Pictures', 'Pixar']"
638974,Murder Mystery 2,"After starting their own detective agency, Nick and Audrey Spitz land a career-making case when their billionaire pal is kidnapped from his wedding.",109,6.532,This mystery is deux or die.,91,0,2023-03-28,1302,0,"['Comedy', 'Crime']","['Happy Madison Productions', 'Echo Films', 'Vinson Films', 'Endgame Entertainment']"
667717,深海,"Shenxiu has felt a deep sadness since her mother left. A storm plunges her into a dreamlike, 3D world of swirling colour. Led by the Hyjinx, and joined by inventive underwater chef Nanhe, she embarks on a quest to find solace in the Eye of the Deep Sea.",124,7.229,,105,136090000,2023-01-22,48,28700000,"['Animation', 'Adventure', 'Fantasy', 'Science Fiction']","['October Media', 'Horgos Coloroom Pictures', 'Enlight Pictures']"
566525,Shang-Chi and the Legend of the Ten Rings,Shang-Chi must confront the past he thought he left behind when he is drawn into the web of the mysterious Ten Rings organization.,128,7.595,You can't outrun your destiny.,132,432243292,2021-09-01,8400,150000000,"['Action', 'Adventure', 'Fantasy']",['Marvel Studios']
901358,Жена Чайковского,"Antonina Miliukova is a beautiful and bright young woman, born in the aristocracy of 19th century Russia. She could have anything she'd want, and yet her only obsession is to marry Pyotr Tchaikovsky, with whom she falls in love from the very moment she hears his music. The composer finally accepts this union, but after blaming her for his misfortunes and breakdowns, his attempts to get rid of his wife are brutal. Consumed by her feelings for him, Antonina decides to endure and do whatever it takes to stay with him. Humiliated, disgraced and discarded, she is slowly driven to madness.",125,6.448,,143,0,2022-11-11,29,0,"['Drama', 'History', 'Romance']","['Charades', 'Hype Film', 'Logical Pictures', 'Bord Cadre Films', 'Kinoprime Foundation']"
974834,American Girl: Corinne Tan,"13-year-old Corrine deals with her parents' recent divorce while everyone else is already adapted to their new roles as a blended family, challenging herself to train a rambunctious puppy as she discovers her new purpose.",122,6.4,,60,0,2023-07-28,5,0,"['Family', 'Drama']","['MarVista Entertainment', 'Mattel Television']"
700391,65,"65 million years ago, the only 2 survivors of a spaceship from Somaris that crash-landed on Earth, must fend off dinosaurs to reach the escape vessel in time before an imminent asteroid strike threatens to destroy the planet.",123,6.142,"65 million years ago, prehistoric Earth had a visitor.",92,55000000,2023-03-02,1549,45000000,"['Science Fiction', 'Action', 'Adventure']","['Raimi Productions', 'Beck/Woods', 'Bron Studios', 'Columbia Pictures', 'TSG Entertainment']"
1094319,The Best Man,"Mercenaries seize control of a remote resort hotel during a wedding and it's up to the best man, the groom and their drunken best friend to stop the terrorists and save the hostages.",120,6.121,,93,0,2023-04-21,87,0,"['Action', 'Thriller']",['Saban Films']
1018494,Operation Seawolf,"During the last days of World War II, Germany, desperate for any last grasp to defeat the allied powers, looked to their last remaining weapons and soldiers. The German Navy and the last remaining U-Boats were formed together for one desperate last mission – a mission to attack the United States Homeland, known as Operation Seawolf. Captain Hans Kessler, a grizzled submarine commander from both World Wars, is called into service to make one mission a success and help turn the tide of the war.",102,5.964,Last mission to win this war.,86,23000,2022-10-07,83,15000,"['War', 'Thriller', 'Action', 'Adventure', 'Mystery', 'Science Fiction', 'Drama']",['Relis Pic']
198663,The Maze Runner,"Set in a post-apocalyptic world, young Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow “runners” for a shot at escape.",126,7.174,Remember. Survive. Run.,113,348319861,2014-09-10,15827,34000000,"['Action', 'Mystery', 'Science Fiction', 'Thriller']","['Ingenious Media', 'Gotham Group', 'Dayday Films', 'Temple Hill Entertainment', 'TSG Entertainment', '20th Century Fox']"
156022,The Equalizer,"McCall believes he has put his mysterious past behind him and dedicated himself to beginning a new, quiet life. But when he meets Teri, a young girl under the control of ultra-violent Russian gangsters, he can’t stand idly by – he has to help her. Armed with hidden skills that allow him to serve vengeance against anyone who would brutalize the helpless, McCall comes out of his self-imposed retirement and finds his desire for justice reawakened. If someone has a problem, if the odds are stacked against them, if they have nowhere else to turn, McCall will help. He is The Equalizer.",148,7.243,What do you see when you look at me?,132,192330738,2014-09-24,8010,55000000,"['Thriller', 'Action', 'Crime']","['Lonetree Entertainment', 'Columbia Pictures', 'Village Roadshow Pictures', 'Escape Artists', 'LStar Capital', 'Mace Neufeld Productions']"
1074034,Ambush,"When a small outpost is ambushed, a US Army squad must take the battle below ground on a high-stakes mission in a new type of warfare the likes of which they have never seen.",116,5.6,The enemy is everywhere.,104,0,2023-02-24,24,0,"['Action', 'War', 'Thriller']",[]
1017138,[REC]: terror sin pausa,"The horror film [REC] — directed by Jaume Balagueró and Paco Plaza, and released in 2007 — was an unprecedented triumph for Spanish fantasy cinema. Fifteen years later, those responsible for the creation and worldwide success of this cinematic milestone decode its keys and resurrect the myth.",134,6.3,The documentary about the most profitable Spanish horror franchise of all times,105,0,2022-10-28,3,0,['Documentary'],"['Filmax', 'Volta Producción']"
1008005,La niña de la comunión,"May, 1987. While returning from a nightclub and after having taken drugs, new girl in town Sara and her friend Rebe find a doll wearing a communion dress. From that moment, their lives will become a living hell.",107,6.224,,103,0,2023-02-09,165,0,['Horror'],"['Ikiru Films', 'Atresmedia', 'Warner Bros. Entertainment España', 'La Terraza Films', 'Movistar+', 'Orange', 'ICAA']"
1102776,AKA,A steely special ops agent finds his morality put to the test when he infiltrates a crime syndicate and unexpectedly bonds with the boss' young son.,98,6.976,,122,0,2023-04-28,490,0,"['Thriller', 'Action', 'Crime']","['Inoxy Films', 'Nolita']"
791373,Zack Snyder's Justice League,"Determined to ensure Superman's ultimate sacrifice was not in vain, Bruce Wayne aligns forces with Diana Prince with plans to recruit a team of metahumans to protect the world from an approaching threat of catastrophic proportions.",113,8.196,Us united.,242,0,2021-03-18,9132,70000000,"['Action', 'Adventure', 'Fantasy']","['Warner Bros. Pictures', 'The Stone Quarry', 'Atlas Entertainment', 'Access Entertainment', 'Dune Entertainment', 'DC Films']"
585083,Hotel Transylvania: Transformania,"When Van Helsing's mysterious invention, the ""Monsterfication Ray,"" goes haywire, Drac and his monster pals are all transformed into humans, and Johnny becomes a monster. In their new mismatched bodies, Drac and Johnny must team up and race across the globe to find a cure before it's too late, and before they drive each other crazy.",116,7.003,Change can be scary.,92,0,2022-02-25,1610,0,"['Animation', 'Comedy', 'Family', 'Adventure', 'Fantasy']","['Sony Pictures Animation', 'Sony Pictures', 'MRC', 'Columbia Pictures']"
72570,The Vow,"Happy young married couple Paige and Leo are, well, happy. Then a car accident puts Paige into a life-threatening coma. Upon awakening she has lost the previous five years of memories, including those of her beloved Leo, her wedding, a confusing relationship with her parents, or the ending of her relationship with her ex-fiance. Despite these complications, Leo endeavors to win her heart again and rebuild their marriage.",97,7.238,,104,196114570,2012-02-05,3775,30000000,"['Drama', 'Romance']","['Spyglass Entertainment', 'Screen Gems']"
436969,The Suicide Squad,"Supervillains Harley Quinn, Bloodsport, Peacemaker and a collection of nutty cons at Belle Reve prison join the super-secret, super-shady Task Force X as they are dropped off at the remote, enemy-infused island of Corto Maltese.",139,7.559,They're dying to save the world.,132,168717425,2021-07-28,7605,185000000,"['Action', 'Comedy', 'Adventure']","['DC Films', 'Atlas Entertainment', 'The Safran Company', 'Warner Bros. Pictures']"
676547,Prey for the Devil,"In response to a global rise in demonic possessions, the Catholic Church reopens exorcism schools to train priests in the Rite of Exorcism. On this spiritual battlefield, an unlikely warrior rises: a young nun, Sister Ann. Thrust onto the spiritual frontline with fellow student Father Dante, Sister Ann finds herself in a battle for the soul of a young girl and soon realizes the Devil has her right where he wants her.",115,7.083,It wants in.,93,37655699,2022-10-23,754,0,"['Horror', 'Thriller']","['Lionsgate', 'Gold Circle Films', 'Confluence Productions']"
988078,A través del mar,"After a year of long-distance, Raquel and Ares reunite on a steamy beach trip. Faced with fresh flirtations and insecurities, will their love prevail?",116,6.626,,110,0,2023-06-23,501,0,"['Romance', 'Drama', 'Comedy']","['Nostromo Pictures', 'Wattpad WEBTOON Studios']"
324857,Spider-Man: Into the Spider-Verse,"Struggling to find his place in the world while juggling school and family, Brooklyn teenager Miles Morales is unexpectedly bitten by a radioactive spider and develops unfathomable powers just like the one and only Spider-Man. While wrestling with the implications of his new abilities, Miles discovers a super collider created by the madman Wilson ""Kingpin"" Fisk, causing others from across the Spider-Verse to be inadvertently transported to his dimension.",135,8.405,More than one wears the mask.,117,375464627,2018-12-06,13854,90000000,"['Action', 'Adventure', 'Animation', 'Science Fiction']","['Columbia Pictures', 'Lord Miller', 'Pascal Pictures', 'Sony Pictures Animation', 'Arad Productions']"
438695,Sing 2,"Buster and his new cast now have their sights set on debuting a new show at the Crystal Tower Theater in glamorous Redshore City. But with no connections, he and his singers must sneak into the Crystal Entertainment offices, run by the ruthless wolf mogul Jimmy Crystal, where the gang pitches the ridiculous idea of casting the lion rock legend Clay Calloway in their show. Buster must embark on a quest to find the now-isolated Clay and persuade him to return to the stage.",117,7.922,Where will your dreams take you?,110,406000000,2021-12-01,3872,85000000,"['Animation', 'Family']","['Universal Pictures', 'Illumination']"
663712,Terrifier 2,"After being resurrected by a sinister entity, Art the Clown returns to Miles County where he must hunt down and destroy a teenage girl and her younger brother on Halloween night.  As the body count rises, the siblings fight to stay alive while uncovering the true nature of Art's evil intent.",108,6.843,Who's laughing now?,138,15065239,2022-10-06,1351,250000,"['Horror', 'Thriller']","['Dark Age Cinema', 'Fuzz on the Lens Productions', 'Bloody Disgusting']"
744276,After Ever Happy,"As a shocking truth about a couple's families emerges, the two lovers discover they are not so different from each other. Tessa is no longer the sweet, simple, good girl she was when she met Hardin — any more than he is the cruel, moody boy she fell so hard for.",132,6.805,,95,12467270,2022-08-24,939,0,"['Romance', 'Drama']","['Voltage Pictures', 'Wattpad', 'Vertical Entertainment', 'Ethea Entertainment', 'CalMaple Films']"
1107872,Dzień Matki,"Nina, a former NATO special operations agent living in hiding, has to use all her deadly skills to rescue her son who has been kidnapped by ruthless gangsters. Finding Max is a double opportunity for her. A chance to feel the adrenaline rush again, and an opportunity to get back into the life of the son she had to abandon years ago.",99,5.969,Don't mess with mother.,94,0,2023-05-24,180,0,"['Action', 'Thriller', 'Drama']",['Akson Studio']
980078,Winnie the Pooh: Blood and Honey,"Christopher Robin is headed off to college and he has abandoned his old friends, Pooh and Piglet, which then leads to the duo embracing their inner monsters.",99,5.541,This ain't no bedtime story.,84,5200000,2023-01-27,803,100000,"['Horror', 'Thriller']","['Jagged Edge Productions', 'ITN Studios']"
829560,Kolejne 365 dni,Laura and Massimo's relationship hangs in the balance as they try to overcome trust issues while a tenacious Nacho works to push them apart.,121,6.506,,112,0,2022-08-19,844,0,"['Romance', 'Drama']","['Ekipa', 'Future Space', 'Next Film', 'TVN Group']"
324786,Hacksaw Ridge,"WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor.",120,8.194,One of the greatest heroes in American history never fired a bullet.,139,175302354,2016-10-07,12578,40000000,"['Drama', 'History', 'War']","['Vendian Entertainment', 'Summit Entertainment', 'Cross Creek Pictures', 'IM Global', 'Screen Australia', 'Screen NSW', 'Permut Presentations', 'Pandemonium', 'Demarest Films', 'Lionsgate', 'Bliss Media', 'Kylin Pictures', 'AI Film']"
762430,Retribution,"When a mysterious caller puts a bomb under his car seat, Matt Turner begins a high-speed chase across the city to complete a specific series of tasks. With his kids trapped in the backseat and a bomb that will explode if they get out of the car, an everyday commute becomes a twisted game of life or death as Matt follows the stranger’s increasingly dangerous instructions in a race against time to save his family.",133,5.308,All roads lead to the truth.,91,0,2023-08-23,13,0,"['Action', 'Thriller', 'Crime', 'Drama']","['StudioCanal', 'The Picture Company', 'Ombra Films', 'Lionsgate']"
631842,Knock at the Cabin,"While vacationing at a remote cabin, a young girl and her two fathers are taken hostage by four armed strangers who demand that the family make an unthinkable choice to avert the apocalypse. With limited access to the outside world, the family must decide what they believe before all is lost.",94,6.344,Save your family or save humanity. Make the choice.,100,54708659,2023-02-01,1754,20000000,"['Horror', 'Thriller', 'Mystery']","['Blinding Edge Pictures', 'Universal Pictures', 'FilmNation Entertainment', 'Wishmore', 'dentsu']"
702621,Lullaby,A new mother discovers a lullaby in an ancient book and soon regards the song as a blessing. But her world transforms into a nightmare when the lullaby brings forth the ancient demon Lilith.,100,5.488,Have you checked the baby?,86,0,2022-12-16,42,20000000,['Horror'],"['Alcon Entertainment', 'Envision Media Arts', 'Heroes and Villains Entertainment', 'Wonderfilm Media']"
1129956,iNumber Number: Jozi Gold,"When an undercover cop is tasked with investigating a historic gold heist in Johannesburg, he’s forced to choose between his conscience and the law.",98,6.313,,113,0,2023-06-23,24,0,"['Crime', 'Action', 'Thriller']",[]
585511,Luck,"Suddenly finding herself in the never-before-seen Land of Luck, the unluckiest person in the world must unite with the magical creatures there to turn her luck around.",109,7.866,Sometimes all you need is for everything to go wrong.,105,0,2022-08-05,1409,0,"['Animation', 'Adventure', 'Comedy', 'Fantasy']","['Skydance Animation', 'Skydance Animation East', 'Skydance Animation']"
981324,Island of the Dolls,A group of people go to the legendary Island of the Dolls to learn the deadly truth.,97,5.472,,78,0,2023-01-13,36,0,['Horror'],['Proportion Productions']
1033219,Attack on Titan,"As viable water is depleted on Earth, a mission is sent to Saturn's moon Titan to retrieve sustainable H2O reserves from its alien inhabitants. But just as the humans acquire the precious resource, they are attacked by Titan rebels, who don't trust that the Earthlings will leave in peace.",116,6.1,The battle for Earth has begun.,93,0,2022-09-30,161,0,"['Science Fiction', 'Action']","['The Asylum', 'Emerald City Films']"
1098160,The Tank,"In 1978 Oregon, Ben and Jules inherit an abandoned coastal property from Ben's late mother, who's never mentioned it. The untouched house has been kept a secret for 40 years and comes with a beautiful private cove and beach. Jules searches for answers while Ben unwittingly awakens a fiercely protective creature.",94,5.12,Some families have secrets.,100,0,2023-04-21,50,0,"['Horror', 'Thriller']","['Ajax Pictures Corp.', 'General Film Corporation', 'Happy Dog Entertainment']"
278,The Shawshank Redemption,"Framed in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.",134,8.701,Fear can hold you prisoner. Hope can set you free.,142,28341469,1994-09-23,24473,25000000,"['Drama', 'Crime']",['Castle Rock Entertainment']
